Time,Name,Type,MsgType,Text
2023-07-04 21:47:24.006,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 21:47:24.264,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 21:50:26.582,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 21:50:26.700,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 21:50:26.824,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 21:50:26.946,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 21:50:27.067,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 21:57:54.856,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 21:57:54.987,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 21:57:55.244,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 21:57:55.505,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 21:57:55.763,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 22:00:01.715,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 22:00:01.849,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 22:00:02.108,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 22:00:02.369,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 22:00:02.628,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 22:06:21.235,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 22:06:21.366,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 22:06:21.624,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 22:06:21.881,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 22:06:22.143,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 22:08:55.240,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 22:08:55.371,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 22:08:55.630,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 22:08:55.886,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 22:08:56.145,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 22:18:13.076,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 22:18:13.207,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 22:18:13.468,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 22:18:13.727,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 22:18:13.984,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
2023-07-04 22:18:29.310,PIOStep_OP01_Unload,EFEM_PIO,Normal,RobotBusyCheck
2023-07-04 22:18:29.431,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadCompleteOnCheck
2023-07-04 22:18:40.872,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadCompleteConfirmOn
2023-07-04 22:18:41.615,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadCompleteOffCheck
2023-07-04 22:18:41.859,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadCompleteConfirmOff
2023-07-04 22:18:42.101,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOffCheck
2023-07-04 22:18:43.921,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOff
2023-07-04 22:18:44.165,PIOStep_OP01_Unload,EFEM_PIO,Normal,Completed
2023-07-04 22:20:08.370,PIOStep_OP01_Unload,EFEM_PIO,Normal,None
2023-07-04 22:20:08.616,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReport
2023-07-04 22:20:08.744,PIOStep_OP01_Unload,EFEM_PIO,Normal,GlassDataReportOn
2023-07-04 22:20:09.004,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadReqOn
2023-07-04 22:20:09.263,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadEnableOn
2023-07-04 22:20:09.521,PIOStep_OP01_Unload,EFEM_PIO,Normal,UnloadInterlockOnCheck
